DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(mA),Voltage(V),Capacity(mAh),Spec. Cap.(mAh/g),Chg. Cap.(mAh),DChg. Cap.(mAh),DChg. Spec. Cap.(mAh/g),Accumulated capacity(mAh),Energy(mWh),Date,Power(mW),
15409,3,22,Rest,00:00:01.400,107:47:34.700,0.0,3.9072,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:14,0.0,
15410,3,22,Rest,00:00:01.500,107:47:34.800,0.0,3.9070,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:14,0.0,
15411,3,22,Rest,00:00:01.600,107:47:34.900,0.0,3.9068,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:14,0.0,
15412,3,22,Rest,00:00:01.700,107:47:35.000,0.0,3.9066,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:14,0.0,
15413,3,22,Rest,00:00:01.800,107:47:35.100,0.0,3.9065,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:14,0.0,
15414,3,22,Rest,00:00:01.900,107:47:35.200,0.0,3.9063,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:15,0.0,
15415,3,22,Rest,00:00:02.000,107:47:35.300,0.0,3.9061,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:15,0.0,
15416,3,22,Rest,00:00:02.100,107:47:35.400,0.0,3.9060,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:15,0.0,
15417,3,22,Rest,00:00:02.200,107:47:35.500,0.0,3.9058,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:15,0.0,
15418,3,22,Rest,00:00:02.300,107:47:35.600,0.0,3.9057,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:15,0.0,
15419,3,22,Rest,00:00:02.400,107:47:35.700,0.0,3.9056,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:15,0.0,
15420,3,22,Rest,00:00:02.500,107:47:35.800,0.0,3.9054,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:15,0.0,
15421,3,22,Rest,00:00:02.600,107:47:35.900,0.0,3.9053,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:15,0.0,
15422,3,22,Rest,00:00:02.700,107:47:36.000,0.0,3.9051,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:15,0.0,
15423,3,22,Rest,00:00:02.800,107:47:36.100,0.0,3.9050,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:15,0.0,
15424,3,22,Rest,00:00:02.900,107:47:36.200,0.0,3.9049,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:16,0.0,
15425,3,22,Rest,00:00:03.000,107:47:36.300,0.0,3.9048,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:16,0.0,
15426,3,22,Rest,00:00:03.100,107:47:36.400,0.0,3.9047,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:16,0.0,
15427,3,22,Rest,00:00:03.200,107:47:36.500,0.0,3.9045,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:16,0.0,
15428,3,22,Rest,00:00:03.300,107:47:36.600,0.0,3.9044,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:16,0.0,
15429,3,22,Rest,00:00:03.400,107:47:36.700,0.0,3.9043,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:16,0.0,
15430,3,22,Rest,00:00:03.500,107:47:36.800,0.0,3.9042,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:16,0.0,
15431,3,22,Rest,00:00:03.600,107:47:36.900,0.0,3.9041,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:16,0.0,
15432,3,22,Rest,00:00:03.700,107:47:37.000,0.0,3.9040,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:16,0.0,
15433,3,22,Rest,00:00:03.800,107:47:37.100,0.0,3.9039,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:16,0.0,
15434,3,22,Rest,00:00:03.900,107:47:37.200,0.0,3.9038,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:17,0.0,
15435,3,22,Rest,00:00:04.000,107:47:37.300,0.0,3.9037,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:17,0.0,
15436,3,22,Rest,00:00:04.100,107:47:37.400,0.0,3.9035,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:17,0.0,
15437,3,22,Rest,00:00:04.200,107:47:37.500,0.0,3.9035,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:17,0.0,
15438,3,22,Rest,00:00:04.300,107:47:37.600,0.0,3.9034,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:17,0.0,
15439,3,22,Rest,00:00:04.400,107:47:37.700,0.0,3.9033,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:17,0.0,
15440,3,22,Rest,00:00:04.500,107:47:37.800,0.0,3.9032,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:17,0.0,
15441,3,22,Rest,00:00:04.600,107:47:37.900,0.0,3.9031,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:17,0.0,
15442,3,22,Rest,00:00:04.700,107:47:38.000,0.0,3.9030,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:17,0.0,
15443,3,22,Rest,00:00:04.800,107:47:38.100,0.0,3.9029,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:17,0.0,
15444,3,22,Rest,00:00:04.900,107:47:38.200,0.0,3.9028,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:18,0.0,
15445,3,22,Rest,00:00:05.000,107:47:38.300,0.0,3.9028,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:18,0.0,
15446,3,23,Rest,00:00:00.000,107:47:38.300,0.0,3.9027,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:18,0.0,
15447,3,23,Rest,00:00:01.000,107:47:39.300,0.0,3.9019,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:19,0.0,
15448,3,23,Rest,00:00:02.000,107:47:40.300,0.0,3.9012,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:20,0.0,
15449,3,23,Rest,00:00:03.000,107:47:41.300,0.0,3.9006,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:21,0.0,
15450,3,23,Rest,00:00:04.000,107:47:42.300,0.0,3.9001,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:22,0.0,
15451,3,23,Rest,00:00:05.000,107:47:43.300,0.0,3.8995,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:23,0.0,
15452,3,23,Rest,00:00:06.000,107:47:44.300,0.0,3.8991,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:24,0.0,
15453,3,23,Rest,00:00:07.000,107:47:45.300,0.0,3.8987,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:25,0.0,
15454,3,23,Rest,00:00:08.000,107:47:46.300,0.0,3.8983,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:26,0.0,
15455,3,23,Rest,00:00:09.000,107:47:47.300,0.0,3.8979,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:27,0.0,
15456,3,23,Rest,00:00:10.000,107:47:48.300,0.0,3.8976,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:28,0.0,
15457,3,23,Rest,00:00:11.000,107:47:49.300,0.0,3.8973,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:29,0.0,
15458,3,23,Rest,00:00:12.000,107:47:50.300,0.0,3.8970,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:30,0.0,
15459,3,23,Rest,00:00:13.000,107:47:51.300,0.0,3.8968,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:31,0.0,
15460,3,23,Rest,00:00:14.000,107:47:52.300,0.0,3.8965,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:32,0.0,
15461,3,23,Rest,00:00:15.000,107:47:53.300,0.0,3.8963,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:33,0.0,
15462,3,23,Rest,00:00:16.000,107:47:54.300,0.0,3.8960,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:34,0.0,
15463,3,23,Rest,00:00:17.000,107:47:55.300,0.0,3.8958,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:35,0.0,
15464,3,23,Rest,00:00:18.000,107:47:56.300,0.0,3.8956,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:36,0.0,
15465,3,23,Rest,00:00:19.000,107:47:57.300,0.0,3.8954,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:37,0.0,
15466,3,23,Rest,00:00:20.000,107:47:58.300,0.0,3.8952,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:38,0.0,
15467,3,23,Rest,00:00:21.000,107:47:59.300,0.0,3.8950,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:39,0.0,
15468,3,23,Rest,00:00:22.000,107:48:00.300,0.0,3.8948,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:40,0.0,
15469,3,23,Rest,00:00:23.000,107:48:01.300,0.0,3.8947,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:41,0.0,
15470,3,23,Rest,00:00:24.000,107:48:02.300,0.0,3.8945,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:42,0.0,
15471,3,23,Rest,00:00:25.000,107:48:03.300,0.0,3.8943,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:43,0.0,
15472,3,24,Rest,00:00:00.000,107:48:03.300,0.0,3.8943,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:43,0.0,
15473,3,24,Rest,00:00:10.000,107:48:13.300,0.0,3.8929,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:28:53,0.0,
15474,3,24,Rest,00:00:20.000,107:48:23.300,0.0,3.8918,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:29:03,0.0,
15475,3,24,Rest,00:00:30.000,107:48:33.300,0.0,3.8909,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:29:13,0.0,
15476,3,24,Rest,00:00:40.000,107:48:43.300,0.0,3.8901,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:29:23,0.0,
15477,3,24,Rest,00:00:50.000,107:48:53.300,0.0,3.8893,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:29:33,0.0,
15478,3,24,Rest,00:01:00.000,107:49:03.300,0.0,3.8887,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:29:43,0.0,
15479,3,24,Rest,00:01:10.000,107:49:13.300,0.0,3.8880,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:29:53,0.0,
15480,3,24,Rest,00:01:20.000,107:49:23.300,0.0,3.8875,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:30:03,0.0,
15481,3,24,Rest,00:01:30.000,107:49:33.300,0.0,3.8870,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:30:13,0.0,
15482,3,24,Rest,00:01:40.000,107:49:43.300,0.0,3.8865,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:30:23,0.0,
15483,3,24,Rest,00:01:50.000,107:49:53.300,0.0,3.8861,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:30:33,0.0,
15484,3,24,Rest,00:02:00.000,107:50:03.300,0.0,3.8856,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:30:43,0.0,
15485,3,24,Rest,00:02:10.000,107:50:13.300,0.0,3.8853,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:30:53,0.0,
15486,3,24,Rest,00:02:20.000,107:50:23.300,0.0,3.8849,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:31:03,0.0,
15487,3,24,Rest,00:02:30.000,107:50:33.300,0.0,3.8846,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:31:13,0.0,
15488,3,24,Rest,00:02:40.000,107:50:43.300,0.0,3.8843,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:31:23,0.0,
15489,3,24,Rest,00:02:50.000,107:50:53.300,0.0,3.8840,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:31:33,0.0,
15490,3,24,Rest,00:03:00.000,107:51:03.300,0.0,3.8837,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:31:43,0.0,
15491,3,24,Rest,00:03:10.000,107:51:13.300,0.0,3.8834,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:31:53,0.0,
15492,3,24,Rest,00:03:20.000,107:51:23.300,0.0,3.8832,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:32:03,0.0,
15493,3,24,Rest,00:03:30.000,107:51:33.300,0.0,3.8830,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:32:13,0.0,
15494,3,24,Rest,00:03:40.000,107:51:43.300,0.0,3.8828,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:32:23,0.0,
15495,3,24,Rest,00:03:50.000,107:51:53.300,0.0,3.8825,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:32:33,0.0,
15496,3,24,Rest,00:04:00.000,107:52:03.300,0.0,3.8823,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:32:43,0.0,
15497,3,24,Rest,00:04:10.000,107:52:13.300,0.0,3.8822,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:32:53,0.0,
15498,3,24,Rest,00:04:20.000,107:52:23.300,0.0,3.8820,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:33:03,0.0,
15499,3,24,Rest,00:04:30.000,107:52:33.300,0.0,3.8818,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:33:13,0.0,
15500,3,24,Rest,00:04:40.000,107:52:43.300,0.0,3.8816,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:33:23,0.0,
15501,3,24,Rest,00:04:50.000,107:52:53.300,0.0,3.8815,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:33:33,0.0,
15502,3,24,Rest,00:05:00.000,107:53:03.300,0.0,3.8813,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:33:43,0.0,
15503,3,24,Rest,00:05:10.000,107:53:13.300,0.0,3.8812,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:33:53,0.0,
15504,3,24,Rest,00:05:20.000,107:53:23.300,0.0,3.8810,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:34:03,0.0,
15505,3,24,Rest,00:05:30.000,107:53:33.300,0.0,3.8809,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:34:13,0.0,
15506,3,24,Rest,00:05:40.000,107:53:43.300,0.0,3.8808,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:34:23,0.0,
15507,3,24,Rest,00:05:50.000,107:53:53.300,0.0,3.8807,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:34:33,0.0,
15508,3,24,Rest,00:06:00.000,107:54:03.300,0.0,3.8805,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:34:43,0.0,
15509,3,24,Rest,00:06:10.000,107:54:13.300,0.0,3.8804,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:34:53,0.0,
15510,3,24,Rest,00:06:20.000,107:54:23.300,0.0,3.8803,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:35:03,0.0,
15511,3,24,Rest,00:06:30.000,107:54:33.300,0.0,3.8802,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:35:13,0.0,
15512,3,24,Rest,00:06:40.000,107:54:43.300,0.0,3.8801,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:35:23,0.0,
15513,3,24,Rest,00:06:50.000,107:54:53.300,0.0,3.8800,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:35:33,0.0,
15514,3,24,Rest,00:07:00.000,107:55:03.300,0.0,3.8799,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:35:43,0.0,
15515,3,24,Rest,00:07:10.000,107:55:13.300,0.0,3.8798,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:35:53,0.0,
15516,3,24,Rest,00:07:20.000,107:55:23.300,0.0,3.8798,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:36:03,0.0,
15517,3,24,Rest,00:07:30.000,107:55:33.300,0.0,3.8797,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:36:13,0.0,
15518,3,24,Rest,00:07:40.000,107:55:43.300,0.0,3.8796,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:36:23,0.0,
15519,3,24,Rest,00:07:50.000,107:55:53.300,0.0,3.8795,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:36:33,0.0,
15520,3,24,Rest,00:08:00.000,107:56:03.300,0.0,3.8794,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:36:43,0.0,
15521,3,24,Rest,00:08:10.000,107:56:13.300,0.0,3.8794,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:36:53,0.0,
15522,3,24,Rest,00:08:20.000,107:56:23.300,0.0,3.8792,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:37:03,0.0,
15523,3,24,Rest,00:08:30.000,107:56:33.300,0.0,3.8792,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:37:13,0.0,
15524,3,24,Rest,00:08:40.000,107:56:43.300,0.0,3.8791,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:37:23,0.0,
15525,3,24,Rest,00:08:50.000,107:56:53.300,0.0,3.8790,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:37:33,0.0,
15526,3,24,Rest,00:09:00.000,107:57:03.300,0.0,3.8790,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:37:43,0.0,
15527,3,24,Rest,00:09:10.000,107:57:13.300,0.0,3.8789,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:37:53,0.0,
15528,3,24,Rest,00:09:20.000,107:57:23.300,0.0,3.8789,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:38:03,0.0,
15529,3,24,Rest,00:09:30.000,107:57:33.300,0.0,3.8788,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:38:13,0.0,
15530,3,24,Rest,00:09:40.000,107:57:43.300,0.0,3.8787,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:38:23,0.0,
15531,3,24,Rest,00:09:50.000,107:57:53.300,0.0,3.8787,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:38:33,0.0,
15532,3,24,Rest,00:10:00.000,107:58:03.300,0.0,3.8786,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:38:43,0.0,
15533,3,24,Rest,00:10:10.000,107:58:13.300,0.0,3.8786,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:38:53,0.0,
15534,3,24,Rest,00:10:20.000,107:58:23.300,0.0,3.8785,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:39:03,0.0,
15535,3,24,Rest,00:10:30.000,107:58:33.300,0.0,3.8785,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:39:13,0.0,
15536,3,24,Rest,00:10:40.000,107:58:43.300,0.0,3.8784,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:39:23,0.0,
15537,3,24,Rest,00:10:50.000,107:58:53.300,0.0,3.8784,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:39:33,0.0,
15538,3,24,Rest,00:11:00.000,107:59:03.300,0.0,3.8783,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:39:43,0.0,
15539,3,24,Rest,00:11:10.000,107:59:13.300,0.0,3.8783,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:39:53,0.0,
15540,3,24,Rest,00:11:20.000,107:59:23.300,0.0,3.8782,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:40:03,0.0,
15541,3,24,Rest,00:11:30.000,107:59:33.300,0.0,3.8782,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:40:13,0.0,
15542,3,24,Rest,00:11:40.000,107:59:43.300,0.0,3.8781,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:40:23,0.0,
15543,3,24,Rest,00:11:50.000,107:59:53.300,0.0,3.8781,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:40:33,0.0,
15544,3,24,Rest,00:12:00.000,108:00:03.300,0.0,3.8780,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:40:43,0.0,
15545,3,24,Rest,00:12:10.000,108:00:13.300,0.0,3.8780,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:40:53,0.0,
15546,3,24,Rest,00:12:20.000,108:00:23.300,0.0,3.8779,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:41:03,0.0,
15547,3,24,Rest,00:12:30.000,108:00:33.300,0.0,3.8779,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:41:13,0.0,
15548,3,24,Rest,00:12:40.000,108:00:43.300,0.0,3.8779,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:41:23,0.0,
15549,3,24,Rest,00:12:50.000,108:00:53.300,0.0,3.8778,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:41:33,0.0,
15550,3,24,Rest,00:13:00.000,108:01:03.300,0.0,3.8778,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:41:43,0.0,
15551,3,24,Rest,00:13:10.000,108:01:13.300,0.0,3.8777,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:41:53,0.0,
15552,3,24,Rest,00:13:20.000,108:01:23.300,0.0,3.8777,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:42:03,0.0,
15553,3,24,Rest,00:13:30.000,108:01:33.300,0.0,3.8776,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:42:13,0.0,
15554,3,24,Rest,00:13:40.000,108:01:43.300,0.0,3.8776,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:42:23,0.0,
15555,3,24,Rest,00:13:50.000,108:01:53.300,0.0,3.8776,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:42:33,0.0,
15556,3,24,Rest,00:14:00.000,108:02:03.300,0.0,3.8775,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:42:43,0.0,
15557,3,24,Rest,00:14:10.000,108:02:13.300,0.0,3.8775,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:42:53,0.0,
15558,3,24,Rest,00:14:20.000,108:02:23.300,0.0,3.8774,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:43:03,0.0,
15559,3,24,Rest,00:14:30.000,108:02:33.300,0.0,3.8774,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:43:13,0.0,
15560,3,24,Rest,00:14:40.000,108:02:43.300,0.0,3.8774,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:43:23,0.0,
15561,3,24,Rest,00:14:50.000,108:02:53.300,0.0,3.8773,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:43:33,0.0,
15562,3,24,Rest,00:15:00.000,108:03:03.300,0.0,3.8773,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:43:43,0.0,
15563,3,24,Rest,00:15:10.000,108:03:13.300,0.0,3.8773,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:43:53,0.0,
15564,3,24,Rest,00:15:20.000,108:03:23.300,0.0,3.8772,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:44:03,0.0,
15565,3,24,Rest,00:15:30.000,108:03:33.300,0.0,3.8772,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:44:13,0.0,
15566,3,24,Rest,00:15:40.000,108:03:43.300,0.0,3.8772,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:44:23,0.0,
15567,3,24,Rest,00:15:50.000,108:03:53.300,0.0,3.8771,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:44:33,0.0,
15568,3,24,Rest,00:16:00.000,108:04:03.300,0.0,3.8771,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:44:43,0.0,
15569,3,24,Rest,00:16:10.000,108:04:13.300,0.0,3.8771,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:44:53,0.0,
15570,3,24,Rest,00:16:20.000,108:04:23.300,0.0,3.8770,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:45:03,0.0,
15571,3,24,Rest,00:16:30.000,108:04:33.300,0.0,3.8770,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:45:13,0.0,
15572,3,24,Rest,00:16:40.000,108:04:43.300,0.0,3.8769,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:45:23,0.0,
15573,3,24,Rest,00:16:50.000,108:04:53.300,0.0,3.8769,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:45:33,0.0,
15574,3,24,Rest,00:17:00.000,108:05:03.300,0.0,3.8769,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:45:43,0.0,
15575,3,24,Rest,00:17:10.000,108:05:13.300,0.0,3.8769,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:45:53,0.0,
15576,3,24,Rest,00:17:20.000,108:05:23.300,0.0,3.8768,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:46:03,0.0,
15577,3,24,Rest,00:17:30.000,108:05:33.300,0.0,3.8768,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:46:13,0.0,
15578,3,24,Rest,00:17:40.000,108:05:43.300,0.0,3.8768,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:46:23,0.0,
15579,3,24,Rest,00:17:50.000,108:05:53.300,0.0,3.8767,0,0.00,0.0,0.0,0.00,-0.7,0.0,2025-03-03 07:46:33,0.0,
